,Цена,Год,Километраж,Количество дверей,Количество мест,Длина,Ширина,Высота,Максимальная скорость,Разгон до 100,Лошадиные силы,Обороты в минуту,Город_ekaterinburg,Город_moskva,Город_novosibirsk,Город_rostov-na-donu,Город_sankt-peterburg,Город_vladivostok,Класс автомобиля_B,Класс автомобиля_C,Класс автомобиля_D,Класс автомобиля_E,Класс автомобиля_F,Класс автомобиля_J,Класс автомобиля_M,Коробка передач_Автомат,Коробка передач_Вариатор,Коробка передач_Механика,Коробка передач_Робот,Тип привода_задний,Тип привода_передний,Тип привода_полный,Тип двигателя_Электро,Тип двигателя_бензиновый,Тип двигателя_гибридный,Тип двигателя_дизельный
1437,2290000.0,2022.0,47000.0,5.0,5.0,4691.0,1866.0,1660.0,195.0,10.178483835005606,190.0,5500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1438,2360000.0,2022.0,13000.0,5.0,7.0,4722.0,1860.0,1705.0,185.0,8.9,186.0,5500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1442,2530000.0,2023.0,1000.0,5.0,5.0,4380.0,1810.0,1615.0,200.0,7.6,172.0,5500.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1443,620000.0,2015.0,90000.0,5.0,5.0,4405.0,1800.0,1627.0,170.0,13.9,110.0,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1444,1880000.0,2023.0,4000.0,4.0,5.0,4670.0,1825.0,1483.0,210.0,10.178483835005604,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1446,1560000.0,2019.0,138000.0,5.0,5.0,4505.0,1837.0,1670.0,170.0,11.7,122.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1447,2580000.0,2023.0,11000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1448,1930000.0,2020.0,64000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1449,1930000.0,2021.0,98000.0,5.0,5.0,4318.0,1831.0,1662.0,165.0,14.6,113.0,6150.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1450,1810000.0,2021.0,83000.0,5.0,5.0,4318.0,1831.0,1662.0,174.0,14.0,122.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1451,1920000.0,2021.0,51000.0,5.0,5.0,4620.0,1846.0,1690.0,180.0,11.0,150.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1452,2270000.0,2021.0,62000.0,5.0,7.0,4700.0,1860.0,1705.0,200.0,10.0,170.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1453,1030000.0,2017.0,76000.0,5.0,5.0,4200.0,1760.0,1570.0,170.0,11.229968454258678,106.0,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1454,2520000.0,2023.0,8000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1455,2080000.0,2021.0,42000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1456,2190000.0,2021.0,54000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1457,2320000.0,2022.0,5000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1458,1870000.0,2021.0,70000.0,5.0,5.0,4318.0,1831.0,1662.0,165.0,14.6,113.0,6150.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1459,3120000.0,2022.0,62000.0,5.0,7.0,4722.0,1860.0,1705.0,195.0,8.5,197.0,5000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1460,1720000.0,2020.0,24000.0,5.0,5.0,4318.0,1831.0,1662.0,174.0,14.0,122.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1461,2570000.0,2023.0,6000.0,5.0,5.0,4590.0,1900.0,1685.0,188.03164556962025,10.178483835005606,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1462,3410000.0,2022.0,35000.0,5.0,5.0,4605.0,1878.0,1643.0,210.0,6.9,238.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1463,2250000.0,2023.0,10000.0,5.0,5.0,4540.0,1860.0,1620.0,205.0,7.5,188.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1464,570000.0,2013.0,142000.0,5.0,5.0,4325.0,1790.0,1690.0,170.0,14.5,128.0,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1465,950000.0,2017.0,181000.0,5.0,5.0,4405.0,1790.0,1690.0,170.0,14.5,128.0,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1466,3240000.0,2021.0,93000.0,5.0,7.0,4970.0,1940.0,1788.0,195.0,8.5,249.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1468,1030000.0,2011.0,57000.0,5.0,5.0,4649.0,1810.0,1745.0,160.0,11.0,136.0,5000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1471,610000.0,2012.0,48000.0,5.0,5.0,4285.0,1765.0,1715.0,160.0,13.0,119.0,6150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1472,1530000.0,2020.0,129000.0,5.0,5.0,4318.0,1831.0,1662.0,165.0,14.6,113.0,6150.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1474,3030000.0,2021.0,32000.0,5.0,5.0,4605.0,1878.0,1643.0,210.0,6.8,238.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1475,2480000.0,2022.0,19000.0,5.0,5.0,4620.0,1846.0,1690.0,180.0,11.0,150.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1478,1530000.0,2019.0,33000.0,5.0,5.0,4505.0,1837.0,1670.0,185.0,10.5,152.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1479,4300000.0,2023.0,1000.0,5.0,5.0,4770.0,1895.0,1689.0,215.0,7.7,238.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1480,2370000.0,2020.0,32000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1481,630000.0,2013.0,136000.0,5.0,5.0,4390.0,1765.0,1705.0,175.0,14.0,126.0,6150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1482,800000.0,2015.0,88000.0,4.0,5.0,4708.0,1788.0,1475.0,175.0,13.1,110.0,5800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1484,2820000.0,2022.0,43000.0,5.0,5.0,4780.0,1885.0,1730.0,185.0,9.8,186.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1485,2190000.0,2023.0,11000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1486,1900000.0,2019.0,110000.0,5.0,5.0,4519.0,1831.0,1694.0,185.0,13.1,149.0,5300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1487,2390000.0,2022.0,77000.0,5.0,5.0,4318.0,1831.0,1662.0,190.0,9.7,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1488,2420000.0,2022.0,47000.0,5.0,5.0,4318.0,1831.0,1662.0,190.0,9.7,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1489,2440000.0,2022.0,65000.0,5.0,5.0,4318.0,1831.0,1662.0,190.0,9.7,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1490,2380000.0,2022.0,44000.0,5.0,5.0,4318.0,1831.0,1662.0,190.0,9.7,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1491,2460000.0,2022.0,37000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1492,1600000.0,2020.0,38000.0,5.0,5.0,4318.0,1831.0,1662.0,175.0,13.9,113.0,6150.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1493,3010000.0,2023.0,1000.0,5.0,5.0,4500.0,1865.0,1680.0,180.0,8.9,186.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1494,840000.0,2014.0,112000.0,4.0,5.0,4652.0,1825.0,1483.0,185.0,14.0,126.0,6150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1497,2240000.0,2022.0,4000.0,5.0,5.0,4318.0,1831.0,1662.0,190.0,9.7,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1500,1320000.0,2018.0,77000.0,5.0,5.0,4335.0,1825.0,1660.0,164.0,14.0,117.0,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1501,940000.0,2017.0,93000.0,5.0,5.0,4405.0,1790.0,1690.0,170.0,14.5,128.0,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1502,2630000.0,2023.0,1000.0,5.0,5.0,4518.0,1834.0,1715.0,175.0,10.178483835005608,141.0,5200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1503,2270000.0,2023.0,1000.0,5.0,5.0,4664.0,1830.0,1729.0,175.0,10.178483835005606,143.0,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1504,3490000.0,2023.0,1000.0,5.0,5.0,4865.0,1948.0,1695.0,200.0,5.411006711409375,226.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1505,2530000.0,2023.0,1000.0,5.0,5.0,4380.0,1810.0,1615.0,195.0,8.1,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1506,3390000.0,2023.0,1000.0,5.0,5.0,4500.0,1862.0,1695.0,200.0,8.3,197.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1508,1740000.0,2020.0,81000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1511,8660000.0,2024.0,1000.0,5.0,6.0,5218.0,1998.0,1800.0,180.0,5.3,449.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1512,5520000.0,2023.0,1000.0,5.0,7.0,4970.0,1940.0,1788.0,195.0,8.5,249.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1515,2260000.0,2022.0,9000.0,5.0,5.0,4330.0,1800.0,1609.0,190.0,8.4,150.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1516,2580000.0,2023.0,5000.0,5.0,5.0,4472.0,1841.0,1574.0,185.0,9.8,150.0,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1518,2020000.0,2019.0,34000.0,5.0,5.0,4649.0,1852.0,1727.0,188.03164556962025,10.178483835005606,143.0,5600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1519,2060000.0,2023.0,41000.0,5.0,5.0,4605.0,1890.0,1700.0,180.0,10.178483835005608,174.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1520,2100000.0,2022.0,18000.0,5.0,5.0,4472.0,1841.0,1574.0,185.0,9.8,143.0,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1521,1500000.0,2023.0,26000.0,4.0,5.0,4670.0,1825.0,1483.0,210.0,10.178483835005606,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1522,7520000.0,2024.0,1000.0,5.0,5.0,5050.0,1995.0,1750.0,180.0,5.3,449.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1524,9070000.0,2024.0,1000.0,5.0,6.0,5218.0,1998.0,1800.0,180.0,5.3,449.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1526,3920000.0,2023.0,1000.0,5.0,5.0,4775.0,1920.0,1671.0,200.0,7.6,249.0,5000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1527,1500000.0,2020.0,114000.0,5.0,5.0,4318.0,1831.0,1662.0,165.0,14.6,113.0,6150.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1528,1860000.0,2019.0,103000.0,5.0,5.0,4650.0,1850.0,1695.0,180.0,8.390163934426235,150.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1529,1720000.0,2021.0,38000.0,5.0,5.0,4318.0,1831.0,1662.0,165.0,14.6,113.0,6150.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1530,1890000.0,2023.0,12000.0,5.0,5.0,4318.0,1831.0,1662.0,190.0,11.229968454258678,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1531,2120000.0,2022.0,33000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1532,1940000.0,2023.0,1000.0,5.0,5.0,4005.0,1760.0,1575.0,160.0,11.229968454258678,103.0,5600.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1533,3560000.0,2023.0,1000.0,5.0,5.0,4865.0,1948.0,1695.0,200.0,5.411006711409375,226.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1534,1930000.0,2023.0,1000.0,5.0,5.0,4005.0,1760.0,1575.0,160.0,11.229968454258678,103.0,5600.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1535,1970000.0,2023.0,1000.0,5.0,5.0,4005.0,1760.0,1575.0,160.0,11.229968454258678,103.0,5600.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1536,3080000.0,2022.0,20000.0,4.0,4.0,5310.0,1850.0,1810.0,172.3900709219858,11.165384615384616,163.0,2600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1537,3440000.0,2023.0,40000.0,5.0,5.0,4605.0,1878.0,1643.0,210.0,6.9,238.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1538,2580000.0,2021.0,34000.0,5.0,5.0,4615.0,1846.0,1655.0,195.0,10.178483835005606,190.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1539,1610000.0,2019.0,93000.0,5.0,5.0,4318.0,1831.0,1662.0,174.0,14.0,122.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1540,880000.0,2014.0,83000.0,5.0,5.0,4541.0,1833.0,1700.0,170.0,12.0,139.0,5900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1542,6580000.0,2024.0,1000.0,5.0,5.0,5050.0,1995.0,1750.0,180.0,5.3,449.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1543,1610000.0,2021.0,180000.0,5.0,5.0,4318.0,1831.0,1662.0,165.0,14.6,113.0,6150.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1545,1670000.0,2021.0,25000.0,5.0,5.0,4772.0,1820.0,1492.0,170.0,8.390163934426235,136.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1552,2430000.0,2023.0,1000.0,5.0,5.0,4664.0,1830.0,1729.0,175.0,10.178483835005606,143.0,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1553,2420000.0,2020.0,54000.0,5.0,5.0,4615.0,1846.0,1655.0,195.0,10.178483835005606,190.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1555,2700000.0,2023.0,5000.0,5.0,5.0,4400.0,1830.0,1588.0,195.0,8.6,150.0,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
